date,open,high,low,close,volume
1995-01-13,200.04,200.04,198.36,198.36,331841
1995-01-16,198.47,198.88,196.37,196.37,74999
1995-01-17,196.81,197.44,196.03,196.03,386749
1995-01-18,197.57,197.57,195.97,196.45,1207128
1995-01-19,199.40,201.38,198.18,201.38,230772
1995-01-20,203.97,204.16,201.16,201.16,783193
1995-01-23,202.41,206.39,202.41,202.46,406434
1995-01-24,202.50,204.76,202.50,202.57,750180
1995-01-25,202.25,202.25,199.18,199.18,3962400
1995-01-26,195.42,199.90,195.42,199.90,513025
1995-01-27,200.65,200.78,200.24,200.78,376613
1995-01-30,200.95,207.87,200.95,205.58,240469
1995-01-31,207.78,208.43,205.95,206.31,70947
1995-02-01,206.04,209.36,206.04,208.01,837997
1995-02-02,208.87,208.87,207.30,207.80,65346
1995-02-03,209.58,209.58,205.01,205.66,11754314
1995-02-06,200.42,200.94,198.49,198.68,120840
1995-02-07,201.57,212.92,201.57,212.92,170293
1995-02-08,214.76,216.91,213.69,214.43,445776
1995-02-09,214.10,217.27,214.10,217.27,65846
1995-02-10,214.31,215.91,213.73,215.91,762944
1995-02-13,215.69,219.43,215.69,217.35,305749
1995-02-14,215.35,215.35,211.26,212.28,127571
1995-02-15,218.35,219.94,218.35,219.94,39975
1995-02-16,217.08,221.06,217.08,220.64,2141
1995-02-17,220.71,228.90,220.71,228.90,2596911
1995-02-20,229.68,230.05,229.02,230.05,481162
1995-02-21,227.78,228.32,225.83,228.32,5935120
1995-02-22,231.43,232.97,230.69,231.31,529369
1995-02-23,231.60,238.56,231.60,238.56,2049550
1995-02-24,240.59,240.59,231.35,231.35,821321
1995-02-27,230.79,230.79,224.50,224.50,1189841
1995-02-28,223.63,224.50,221.75,221.75,4087749
1995-03-01,217.71,219.13,215.45,215.45,81904
1995-03-02,215.02,218.34,215.02,216.51,755587
1995-03-03,214.65,214.74,213.48,213.48,1701469
1995-03-06,214.28,218.82,214.28,218.82,250857
1995-03-07,218.82,218.82,213.53,218.76,976016
1995-03-08,218.65,220.86,217.90,219.11,244939
1995-03-09,223.80,226.89,223.80,226.89,1520714
1995-03-10,227.42,232.45,227.42,231.92,4288750
1995-03-13,232.67,237.25,232.67,237.25,216473
1995-03-14,239.13,245.96,239.13,245.96,203492
1995-03-15,245.90,246.15,243.18,243.18,977648
1995-03-16,242.79,243.11,237.35,237.35,195857
1995-03-17,236.62,236.62,233.19,233.19,612224
1995-03-20,232.95,234.02,230.35,234.02,27642
1995-03-21,237.52,239.60,237.52,238.25,4922937
1995-03-22,236.69,243.08,236.69,243.08,65154
1995-03-23,241.37,251.47,241.37,251.47,161960
1995-03-24,255.58,256.36,255.55,255.55,723168
1995-03-27,256.60,256.60,251.72,252.09,2241691
1995-03-28,251.41,253.19,251.41,252.51,131674
1995-03-29,251.19,252.97,249.43,249.43,428471
1995-03-30,252.32,254.18,250.83,250.83,113185
1995-03-31,251.94,260.95,251.94,260.95,1489657
1995-04-03,264.88,270.82,264.88,270.82,54864
1995-04-04,266.11,266.11,259.70,259.70,2731603
1995-04-05,261.62,268.02,261.62,267.20,630137
1995-04-06,263.37,264.68,262.76,262.76,1217311
1995-04-07,266.10,266.99,264.64,264.64,22025
1995-04-10,266.08,269.02,266.08,268.91,3100342
1995-04-11,269.61,270.11,268.00,270.11,85841
1995-04-12,267.92,268.92,267.16,268.47,95395
1995-04-13,264.54,265.37,264.03,264.03,800846
1995-04-14,264.47,264.79,262.51,262.51,908037
1995-04-17,265.52,266.19,264.14,266.19,3193413
1995-04-18,269.65,271.14,268.02,271.14,2303282
1995-04-19,269.50,274.19,269.24,272.29,1291597
1995-04-20,270.11,275.90,270.11,275.90,116104
1995-04-21,272.51,278.12,272.51,278.12,2517564
1995-04-24,276.52,278.93,274.21,278.93,152066
1995-04-25,280.65,280.65,275.83,275.83,116586
1995-04-26,278.52,283.48,278.52,280.21,450732
1995-04-27,282.06,284.59,281.38,284.59,479292
1995-04-28,285.53,285.53,276.88,276.88,72978
1995-05-01,277.66,280.32,277.66,277.84,1562970
1995-05-02,279.46,279.46,273.36,276.88,2787556
1995-05-03,277.10,279.77,275.80,275.80,5683980
1995-05-04,276.40,276.84,274.00,274.00,3346560
1995-05-05,274.41,277.27,273.51,277.27,5357860
1995-05-08,277.52,284.74,277.52,284.42,28059
1995-05-09,283.36,284.90,281.92,281.92,2854964
1995-05-10,279.10,279.10,272.00,272.70,2615500
1995-05-11,278.43,278.43,268.62,268.62,1881167
1995-05-12,267.87,267.87,262.44,262.44,393154
1995-05-15,265.19,265.19,262.96,264.91,1005277
1995-05-16,266.16,268.43,264.65,264.65,776748
1995-05-17,264.50,265.95,261.55,265.95,1036032
1995-05-18,264.48,268.89,264.48,268.89,175501
1995-05-19,270.50,274.91,270.50,274.91,297090
1995-05-22,279.00,279.00,276.44,276.44,596723
1995-05-23,278.35,279.72,278.21,278.21,380874
1995-05-24,278.60,282.08,278.60,281.93,1273526
1995-05-25,280.05,283.07,280.05,282.68,85520
1995-05-26,283.66,286.01,283.66,285.99,763950
1995-05-29,287.05,291.12,286.24,291.12,50748
1995-05-30,290.58,291.82,289.57,291.45,2313518
1995-05-31,288.06,288.15,284.96,284.96,320284
1995-06-01,285.42,285.69,282.44,282.44,53136
1995-06-02,283.31,284.96,280.39,280.39,10560729
1995-06-05,280.66,281.62,277.94,277.94,22379
1995-06-06,277.72,278.86,275.97,278.86,1326526
1995-06-07,281.33,285.79,281.33,284.32,549829
1995-06-08,291.54,300.45,291.54,300.45,506551
1995-06-09,298.78,298.78,294.78,297.25,122139
1995-06-12,300.99,300.99,297.02,299.79,439073
1995-06-13,300.13,308.41,300.13,308.41,2327932
1995-06-14,309.09,316.69,309.09,316.69,37032442
1995-06-15,314.23,316.34,308.78,308.78,488479
1995-06-16,307.28,315.33,307.28,307.60,319440
1995-06-19,304.51,304.51,294.39,294.39,660839
1995-06-20,293.57,302.96,293.57,302.96,3168991
1995-06-21,306.24,313.22,306.24,313.22,368516
1995-06-22,313.11,313.11,304.64,311.62,744619
1995-06-23,307.18,308.66,302.83,308.66,181517
1995-06-26,309.93,314.37,309.93,312.85,226127
1995-06-27,312.21,317.30,312.21,316.22,960798
1995-06-28,316.64,324.85,316.64,322.21,1412607
1995-06-29,322.33,325.69,318.88,325.69,3677656
1995-06-30,324.61,331.97,324.61,331.97,1308637
1995-07-03,329.78,329.78,328.67,328.87,238165
1995-07-04,328.79,328.79,323.02,326.59,85912
1995-07-05,323.76,330.07,323.76,330.07,799828
1995-07-06,329.16,333.34,326.92,333.34,1896783
1995-07-07,331.08,340.40,331.08,340.40,99203
1995-07-10,338.33,345.01,338.33,345.01,688197
1995-07-11,348.58,349.58,347.92,347.92,242954
1995-07-12,343.07,343.07,339.67,340.10,343322
1995-07-13,341.28,342.77,340.47,341.35,202054
1995-07-14,342.44,346.27,342.44,343.90,846930
1995-07-17,344.39,351.56,344.39,351.56,277666
1995-07-18,348.62,354.49,348.62,349.40,21273
1995-07-19,351.27,353.41,347.80,352.99,1567046
1995-07-20,358.11,358.14,354.56,354.56,1433
1995-07-21,354.68,362.66,354.68,362.05,872868
1995-07-24,364.73,364.73,357.57,357.57,510174
1995-07-25,355.78,357.74,354.79,357.74,2618607
1995-07-26,358.38,358.38,356.34,356.52,574980
1995-07-27,356.70,363.25,356.70,360.93,183839
1995-07-28,362.72,364.23,355.92,355.92,389215
1995-07-31,354.47,359.50,350.08,359.50,384564
1995-08-01,362.02,362.02,349.70,349.70,51741
1995-08-02,346.06,350.83,345.10,345.10,811909
1995-08-03,339.51,342.55,335.49,335.49,506872
1995-08-04,325.53,332.60,325.53,332.60,5579617
1995-08-07,333.37,335.39,333.24,333.24,3059723
1995-08-08,333.38,336.55,333.38,336.55,277520
1995-08-09,339.63,345.43,335.39,335.39,273012
1995-08-10,340.55,346.68,340.55,341.99,826433
1995-08-11,343.22,343.22,336.21,336.21,15073802
1995-08-14,332.63,339.87,332.63,337.23,7330978
1995-08-15,337.54,337.54,333.65,333.65,415965
1995-08-16,333.38,333.83,327.63,333.83,278536
1995-08-17,336.44,336.44,333.04,336.37,2421039
1995-08-18,337.73,343.82,337.73,340.76,50135
1995-08-21,347.93,352.59,347.93,351.69,2043889
1995-08-22,350.90,351.33,350.86,351.00,1527255
1995-08-23,351.96,357.39,351.96,357.39,62160
1995-08-24,357.32,362.60,357.32,360.68,252351
1995-08-25,363.93,371.36,363.93,366.71,831142
1995-08-28,364.81,365.74,359.18,359.18,45383
1995-08-29,353.73,360.76,353.73,358.22,1117524
1995-08-30,350.12,355.44,348.35,348.35,1089943
1995-08-31,343.52,343.57,340.77,340.77,1169709
1995-09-01,346.50,346.50,342.65,342.65,351724
1995-09-04,336.94,339.87,333.44,335.48,872975
1995-09-05,331.22,332.54,329.30,331.12,735027
1995-09-06,323.66,330.32,323.66,330.32,721547
1995-09-07,327.20,327.20,321.89,326.06,493788
1995-09-08,319.71,319.99,317.32,317.74,516543
1995-09-11,315.14,315.14,313.33,314.51,246655
1995-09-12,313.01,313.01,305.76,308.04,34819
1995-09-13,308.13,310.09,304.42,304.42,247070
1995-09-14,305.02,308.19,305.02,306.50,109107
1995-09-15,306.43,310.42,302.89,302.89,580687
1995-09-18,305.87,308.27,305.87,306.02,2730863
1995-09-19,304.92,304.92,294.48,295.38,334667
1995-09-20,290.15,290.15,284.29,284.29,56042
1995-09-21,285.77,292.49,285.77,292.49,4415784
1995-09-22,289.03,289.03,285.90,285.90,3157
1995-09-25,287.54,290.32,286.41,288.05,28534
1995-09-26,289.47,291.17,287.94,291.17,659803
1995-09-27,291.20,294.60,290.93,294.60,1441541
1995-09-28,296.04,296.04,289.57,289.57,324340
1995-09-29,294.39,296.10,285.08,287.04,6763939
1995-10-02,287.53,287.53,282.10,282.44,1095468
1995-10-03,280.26,284.65,280.26,282.36,345915
1995-10-04,280.99,284.46,279.77,284.46,1486270
1995-10-05,284.42,287.67,284.37,287.61,808376
1995-10-06,287.13,287.13,285.62,285.62,1503088
1995-10-09,289.26,293.23,289.01,293.23,338610
1995-10-10,288.93,291.42,288.61,288.61,165869
1995-10-11,281.50,285.89,281.50,285.89,93798
1995-10-12,282.63,282.63,275.72,279.65,5467604
1995-10-13,274.10,276.17,270.72,270.96,83051
1995-10-16,267.28,267.92,263.84,267.92,262437
1995-10-17,267.11,271.02,267.11,271.02,620261
1995-10-18,273.98,274.74,272.03,272.98,1443860
1995-10-19,275.03,275.03,273.43,273.47,156580
1995-10-20,270.32,276.56,270.32,275.73,1096725
1995-10-23,273.50,277.76,273.50,277.76,974211
1995-10-24,274.19,277.89,273.76,277.89,30460
1995-10-25,279.18,279.90,277.34,279.90,77599
1995-10-26,282.45,287.49,282.45,287.49,2644589
1995-10-27,288.27,292.17,288.27,289.62,1693810
1995-10-30,292.39,292.39,288.44,288.61,679837
1995-10-31,287.80,290.91,285.74,290.91,755540
1995-11-01,287.44,294.50,285.84,294.50,1022354
1995-11-02,294.02,308.31,294.02,308.31,932286
1995-11-03,311.31,321.43,311.31,321.43,1296303
1995-11-06,329.90,337.28,329.90,337.28,2942674
1995-11-07,339.11,339.11,328.34,334.01,1086873
1995-11-08,334.66,336.04,334.66,334.87,638544
1995-11-09,332.73,332.73,318.55,318.55,6527412
1995-11-10,311.59,311.59,303.72,303.72,1922656
1995-11-13,309.65,309.65,305.00,305.94,202195
1995-11-14,300.55,300.55,291.67,293.38,267254
1995-11-15,294.45,294.45,290.15,290.15,191436
1995-11-16,292.70,292.70,287.75,288.49,1509796
1995-11-17,287.00,288.72,286.22,286.22,1058593
1995-11-20,287.60,287.61,282.27,286.32,328907
1995-11-21,288.37,288.37,284.92,284.92,132163
1995-11-22,282.84,290.12,282.84,285.79,705127
1995-11-23,284.94,289.74,284.94,287.32,564971
1995-11-24,280.08,280.08,272.87,274.58,93233
1995-11-27,272.98,277.91,272.98,277.91,230104
1995-11-28,279.27,279.27,274.60,274.60,191822
1995-11-29,270.21,275.30,270.21,275.30,1249699
1995-11-30,272.07,273.00,271.45,273.00,68161
1995-12-01,276.44,278.26,274.48,278.26,1687689
1995-12-04,272.82,273.79,269.11,269.11,5859118
1995-12-05,270.25,272.54,269.55,269.55,832971
1995-12-06,269.88,269.88,263.90,263.90,423178
1995-12-07,258.18,258.51,254.05,258.51,563136
1995-12-08,258.52,260.79,258.52,259.31,18832926
1995-12-11,256.03,256.03,253.13,256.00,1231354
1995-12-12,255.45,255.45,248.73,250.87,78455
1995-12-13,250.00,253.03,249.30,252.94,216368
1995-12-14,250.31,252.66,250.23,250.23,505770
1995-12-15,248.39,248.92,244.77,248.92,107720
1995-12-18,248.47,259.56,248.47,259.56,88781
1995-12-19,257.53,257.53,254.58,255.05,5578286
1995-12-20,255.81,257.25,255.67,255.99,1091783
1995-12-21,250.71,254.13,247.68,247.68,484451
1995-12-22,246.74,248.56,243.36,245.68,868000
1995-12-25,244.97,248.29,244.97,248.29,239681
1995-12-26,247.73,251.85,247.73,251.85,1746931
1995-12-27,256.44,259.58,256.44,259.58,24150
1995-12-28,260.00,262.64,256.96,262.64,28841520
1995-12-29,260.65,266.28,260.65,264.12,1328193
1996-01-01,258.90,258.90,254.79,254.79,150054
1996-01-02,254.43,254.46,253.91,254.17,346053
1996-01-03,255.84,257.12,251.42,251.42,164057
1996-01-04,252.53,252.61,252.09,252.61,555734
1996-01-05,254.51,256.86,250.67,250.67,329832
1996-01-08,250.53,250.53,247.10,247.10,1039464
1996-01-09,247.85,251.92,246.28,248.78,1339171
1996-01-10,243.95,243.95,240.18,243.03,169403
1996-01-11,239.83,239.83,236.86,238.06,2400451
1996-01-12,234.50,239.10,233.02,239.10,295599
1996-01-15,239.41,241.69,238.23,240.30,13742
1996-01-16,235.84,235.84,232.53,234.46,1262486
1996-01-17,236.35,242.95,236.35,242.95,962495
1996-01-18,242.81,242.81,240.43,241.37,2412283
1996-01-19,241.86,244.99,239.94,244.99,310536
1996-01-22,243.59,247.58,243.59,247.20,70097
1996-01-23,247.40,250.94,247.40,250.49,357513
1996-01-24,250.63,252.71,250.63,251.86,504218
1996-01-25,253.38,254.01,252.88,254.01,584989
1996-01-26,256.71,259.78,256.71,258.90,602850
1996-01-29,261.82,265.05,261.23,265.05,247044
1996-01-30,263.62,263.62,261.49,262.53,771950
1996-01-31,260.72,264.90,259.86,264.87,720469
1996-02-01,262.81,266.71,262.81,264.35,1187273
1996-02-02,261.89,263.69,261.23,263.69,1204232
1996-02-05,262.27,262.27,259.99,261.13,709812
1996-02-06,262.10,263.20,259.81,262.99,2304169
1996-02-07,263.29,267.62,263.29,267.62,2358667
1996-02-08,268.30,272.61,268.30,270.85,280671
1996-02-09,272.89,277.61,272.89,273.45,4454962
1996-02-12,272.54,276.54,272.54,276.54,184850
1996-02-13,275.57,276.69,273.97,276.69,635752
1996-02-14,276.22,279.59,276.22,277.27,757924
1996-02-15,277.24,280.69,275.67,275.67,3335518
1996-02-16,277.16,277.64,274.97,274.97,400664
1996-02-19,279.50,286.11,279.50,286.11,49530
1996-02-20,282.96,282.96,280.47,280.47,746704
1996-02-21,286.01,286.01,281.78,284.63,357104
1996-02-22,285.56,289.91,285.39,288.96,796893
1996-02-23,288.81,288.81,285.24,287.69,69212
1996-02-26,289.54,291.93,286.89,291.45,799443
1996-02-27,295.17,301.72,295.17,301.72,22627
1996-02-28,296.46,298.09,294.94,298.09,314664
1996-02-29,299.51,299.51,295.66,295.90,13709
1996-03-01,292.09,300.36,292.09,295.09,2607142
1996-03-04,298.51,304.72,298.51,304.72,235808
1996-03-05,304.24,304.24,297.25,297.25,141275
1996-03-06,299.06,304.06,299.06,301.54,178413
1996-03-07,300.72,302.69,300.11,301.59,8539523
1996-03-08,299.63,299.63,289.13,289.13,1402200
1996-03-11,288.09,289.43,286.51,287.03,135242
1996-03-12,286.81,288.81,285.95,288.81,1971757
1996-03-13,285.58,286.44,281.28,281.86,621958
1996-03-14,281.85,281.85,278.00,278.00,1891205
1996-03-15,273.19,281.80,273.19,278.80,48254
1996-03-18,277.85,279.69,272.55,274.56,936590
1996-03-19,271.92,272.22,270.23,271.68,4082001
1996-03-20,273.55,281.87,273.55,281.87,10347357
1996-03-21,280.07,283.01,278.62,283.01,1032706
1996-03-22,285.30,285.30,278.12,278.12,549099
1996-03-25,277.56,281.35,277.11,281.35,426123
1996-03-26,282.33,286.49,282.33,282.33,78933
1996-03-27,278.78,287.64,278.78,287.33,215864
1996-03-28,288.58,288.58,283.05,283.05,157369
1996-03-29,283.92,286.73,281.09,281.09,3353801
1996-04-01,281.59,281.59,276.91,279.98,2907932
1996-04-02,283.20,283.20,277.39,277.39,1148639
1996-04-03,277.34,277.34,270.32,270.32,347839
1996-04-04,269.17,272.55,266.96,271.81,94839
1996-04-05,272.85,278.27,272.85,278.27,1102446
1996-04-08,279.23,286.55,279.23,286.55,596426
1996-04-09,287.19,290.10,286.02,288.39,1326665
1996-04-10,287.64,289.04,287.64,288.53,2899932
1996-04-11,289.44,294.99,289.44,290.73,1205866
1996-04-12,293.97,293.98,292.78,292.78,180327
1996-04-15,297.58,298.72,294.74,294.74,3434270
1996-04-16,295.87,299.65,295.87,296.38,550216
1996-04-17,295.19,296.38,295.19,296.38,449484
1996-04-18,298.98,298.98,291.59,291.59,9412
1996-04-19,291.06,294.45,290.76,294.45,91796
1996-04-22,294.64,294.64,280.19,280.19,1057491
1996-04-23,277.58,278.85,275.55,275.55,378942
1996-04-24,274.94,274.94,268.38,271.05,1641532
1996-04-25,276.12,277.13,273.77,273.77,4776670
1996-04-26,270.34,270.34,266.70,266.70,53012
1996-04-29,268.83,272.27,268.83,272.16,1798945
1996-04-30,276.64,278.56,276.14,278.56,63823
1996-05-01,283.56,283.56,281.22,281.22,1577640
1996-05-02,278.88,281.68,278.73,278.73,477911
1996-05-03,278.02,283.71,278.02,283.71,83897
1996-05-06,289.84,296.23,289.84,295.62,201003
1996-05-07,293.84,293.84,286.49,290.67,1196485
1996-05-08,289.22,289.22,286.48,286.48,816500
1996-05-09,288.19,291.31,286.21,290.15,819998
1996-05-10,286.57,286.57,284.60,286.09,1586576
1996-05-13,288.32,292.11,288.32,292.11,6273868
1996-05-14,286.40,291.29,286.40,291.17,217124
1996-05-15,287.16,287.16,282.69,283.40,2921232
1996-05-16,283.81,289.93,283.81,289.63,480723
1996-05-17,289.95,293.96,289.95,293.96,2044572
1996-05-20,293.18,298.80,293.18,298.80,1473882
1996-05-21,305.37,315.01,305.37,315.01,2246454
1996-05-22,313.17,322.31,313.17,322.31,243617
1996-05-23,316.42,316.42,304.73,304.73,817036
1996-05-24,307.50,307.50,304.29,304.29,416567
1996-05-27,303.15,307.16,303.15,307.16,308389
1996-05-28,309.47,314.60,309.47,314.60,2827890
1996-05-29,315.87,316.64,313.44,316.64,2273367
1996-05-30,314.82,316.69,314.82,315.57,74006
1996-05-31,314.27,314.27,307.05,309.71,137074
1996-06-03,306.51,307.21,296.82,296.82,513306
1996-06-04,296.05,297.67,294.26,294.29,6741119
1996-06-05,293.47,293.60,290.19,290.19,149710
1996-06-06,289.77,291.81,289.77,289.93,113098
1996-06-07,288.98,294.48,288.98,293.51,2993499
1996-06-10,290.33,292.47,290.33,290.45,87050
1996-06-11,293.61,294.31,291.58,291.58,2054704
1996-06-12,294.24,298.01,293.60,293.68,657906
1996-06-13,292.77,296.12,292.60,292.69,4458502
1996-06-14,290.60,290.60,285.72,285.72,2235048
1996-06-17,291.59,291.59,285.46,285.46,521158
1996-06-18,280.85,281.68,279.17,279.17,7635007
1996-06-19,279.90,283.58,279.06,279.06,8794862
1996-06-20,284.18,289.87,284.18,289.87,71379
1996-06-21,292.71,295.72,290.66,290.66,933043
1996-06-24,286.68,290.12,286.68,290.12,386380
1996-06-25,290.88,291.31,285.09,285.09,757205
1996-06-26,286.73,286.73,284.00,285.10,1754184
1996-06-27,284.26,284.26,281.62,281.62,1624281
1996-06-28,279.04,279.04,275.43,277.20,830661
1996-07-01,278.74,278.74,275.14,275.14,266216
1996-07-02,275.93,275.93,272.85,272.85,61873
1996-07-03,274.66,275.88,271.17,271.17,232623
1996-07-04,270.25,272.40,269.07,272.40,4545921
1996-07-05,278.36,283.51,278.36,279.89,285204
1996-07-08,277.09,278.65,277.09,277.66,2861107
1996-07-09,278.87,278.87,276.19,276.38,195256
1996-07-10,275.15,277.65,274.44,277.65,70714
1996-07-11,277.80,280.36,275.90,275.90,244794
1996-07-12,275.30,275.30,270.61,270.61,3375937
1996-07-15,268.37,268.37,264.51,267.63,288536
1996-07-16,267.05,268.23,263.66,263.66,718592
1996-07-17,266.05,266.05,258.44,258.44,728449
1996-07-18,253.54,257.02,252.52,257.02,3183352
1996-07-19,261.89,261.89,255.45,257.20,1165946
1996-07-22,254.89,254.89,251.88,251.88,2900881
1996-07-23,247.26,249.34,246.95,249.34,4606478
1996-07-24,250.19,250.36,247.64,250.31,6274438
1996-07-25,249.74,250.08,249.23,249.23,479058
1996-07-26,248.77,248.77,237.04,237.04,5453653
1996-07-29,236.81,238.50,235.64,238.40,578879
1996-07-30,241.52,245.46,241.52,245.46,101302
1996-07-31,251.40,257.91,251.40,256.64,91941
1996-08-01,255.16,255.16,250.77,250.77,1523461
1996-08-02,248.67,249.68,245.09,245.09,1153703
1996-08-05,245.00,250.04,245.00,249.72,178959
1996-08-06,244.07,244.07,239.81,243.38,4532247
1996-08-07,242.48,243.37,238.50,243.37,146720
1996-08-08,243.47,244.65,241.58,244.65,168186
1996-08-09,242.00,243.17,239.47,239.47,1007745
1996-08-12,241.96,245.84,241.96,244.74,128971
1996-08-13,244.96,245.95,243.08,244.14,90125
1996-08-14,247.80,254.93,247.80,254.93,389525
1996-08-15,252.74,252.74,242.92,242.92,455139
1996-08-16,241.44,242.87,236.98,236.98,1599806
1996-08-19,235.83,239.28,235.83,239.28,2040272
1996-08-20,243.08,244.21,241.63,244.21,114562314
1996-08-21,243.43,250.00,243.43,249.04,1159547
1996-08-22,250.51,254.53,250.51,252.81,12208273
1996-08-23,250.47,256.00,250.47,256.00,1233112
1996-08-26,255.63,255.63,250.42,250.42,766604
1996-08-27,249.63,254.16,249.63,254.16,1665945
1996-08-28,255.02,262.19,255.02,262.19,3010575
1996-08-29,260.56,261.59,260.56,261.59,95981
1996-08-30,260.88,268.62,260.88,268.62,355964
1996-09-02,267.22,268.24,262.17,262.17,55147
1996-09-03,264.35,265.88,261.79,265.88,679031
1996-09-04,265.05,265.44,261.77,261.77,457628
1996-09-05,259.20,260.73,257.67,260.73,1022243
1996-09-06,258.27,263.78,258.27,263.78,198784
1996-09-09,263.90,267.15,263.90,267.15,8291375
1996-09-10,264.16,274.56,264.16,274.56,1466162
1996-09-11,278.21,279.68,274.14,274.14,2176267
1996-09-12,270.30,273.70,267.79,273.70,293804
1996-09-13,275.97,278.46,275.97,278.46,180102
1996-09-16,280.06,286.19,280.06,286.19,59262
1996-09-17,289.85,289.85,285.01,285.01,691043
1996-09-18,281.76,283.66,280.38,283.66,104850
1996-09-19,286.90,286.90,280.69,280.69,940291
1996-09-20,281.96,285.81,281.14,285.81,1112763
1996-09-23,285.91,286.47,281.57,281.57,1745046
1996-09-24,277.90,288.06,277.90,288.06,210817
1996-09-25,288.43,288.43,280.06,280.06,2443
